weekday,day,month,year,time,aircraft_type,num_of_engines,engine_type,engine_model,years_active,airframe_hrs,operator,occupants,accident_loc,above_ocean,flight_phase,damage,accident_latitude,accident_longtitude,fatalities
7,9.0,4,1977,13.93333333,248,2.0,2,112,9.0,10683.0,374,3.0,188,0,7.0,4.0,40.2964,-75.9262,3.0
2,18.0,4,1977,15.36666667,234,4.0,3,71,9.0,35862.0,1613,140.0,91,0,3.0,3.0,35.552258,139.779694,0.0
4,27.0,4,1977,13.6,254,2.0,3,23,0.0,0.0,1716,2.0,188,0,6.0,3.0,42.114222,-87.901494,0.0
5,28.0,4,1977,20.63333333,40,2.0,3,105,4.0,1904.0,1940,4.0,188,0,5.0,4.0,38.944722,-77.216944,4.0
5,28.0,4,1977,3.75,73,4.0,3,69,17.66666667,7821.0,2206,7.0,188,0,6.0,4.0,39.1318,-121.4345,0.0
6,13.0,5,1977,8.75,17,4.0,2,41,11.0,13057.0,1260,9.0,98,0,7.0,3.0,33.763987,35.530502,9.0
5,26.0,5,1977,9.666666667,200,2.0,3,24,3.0,3561.0,1632,2.0,188,0,6.0,3.0,42.409195,-83.009861,0.0
6,27.0,5,1977,8.75,192,4.0,3,109,2.0,5549.0,114,69.0,43,0,7.0,4.0,22.970835,-82.434245,67.0
6,8.0,7,1977,21.65,23,2.0,2,42,5.0,5698.0,116,7.0,67,0,4.0,3.0,42.88,41.075,6.0
1,24.0,7,1977,13.56666667,139,4.0,1,83,19.0,22553.0,961,82.0,35,0,7.0,3.0,-41.395546,-73.103053,38.0
1,7.0,8,1977,16.5,300,2.0,2,64,8.0,9496.0,1299,6.0,6,0,5.0,4.0,-41.882,-71.36,6.0
6,2.0,9,1977,8.633333333,95,4.0,2,104,16.33333333,29376.0,2128,4.0,79,0,5.0,4.0,22.19833,114.3527,4.0
1,4.0,9,1977,13.56666667,291,4.0,2,94,20.75,24630.25,1767,33.0,53,0,7.0,4.0,-2.514,-79.0,33.0
3,6.0,9,1977,13.56666667,300,2.0,2,64,8.0,15369.0,352,13.0,188,0,5.0,3.0,60.033333,-153.066667,13.0
5,8.0,9,1977,13.56666667,300,2.0,2,64,0.333333333,395.666666271,581,25.0,120,0,5.0,3.0,20.981027,99.643676,25.0
4,14.0,9,1977,23.8,73,4.0,3,71,14.58333333,7307.0,2206,20.0,188,0,4.0,3.0,35.0,-106.49,20.0
6,23.0,9,1977,7.5,202,2.0,3,19,16.320683111964417,19379.0,406,4.0,92,0,4.0,3.0,31.967891,35.978079,4.0
3,27.0,9,1977,13.56666667,234,4.0,3,71,6.0,7122.0,1161,79.0,107,0,7.0,3.0,3.19026,101.493182,34.0
7,8.0,10,1977,13.56666667,88,3.0,1,57,1.0,1187.0,1939,2.0,161,0,8.0,3.0,-25.938514,27.926133,0.0
5,13.0,10,1977,13.56666667,59,2.0,3,73,7.75,9199.25,1318,95.0,160,0,5.0,1.0,2.016,45.303,4.0
5,20.0,10,1977,18.86666667,117,2.0,1,83,29.0,29013.0,1248,26.0,188,0,5.0,4.0,31.071944,-90.599167,6.0
7,19.0,11,1977,21.58333333,57,3.0,3,73,2.916666667,6154.0,2023,164.0,142,0,6.0,4.0,32.698891,-16.7775,131.0
7,19.0,11,1977,4.2,54,4.0,3,71,9.0,26612.0,850,5.0,89,0,4.0,3.0,41.797792,12.222784,5.0
2,21.0,11,1977,1.066666667,38,2.0,3,101,9.0,21272.0,436,79.0,6,0,7.0,3.0,-41.25,-70.833,46.0
4,23.0,11,1977,13.56666667,191,4.0,2,41,14.0,16618.0,1364,41.0,146,0,2.0,3.0,47.436933,19.255592,0.0
6,25.0,11,1977,13.56666667,247,2.0,1,8,16.320683111964417,19379.0,1249,32.0,63,0,5.0,4.0,43.327,3.212,32.0
1,4.0,12,1977,20.6,59,2.0,3,73,5.25,6231.75,1361,100.0,107,0,5.0,4.0,1.388745,103.531444,100.0
6,9.0,12,1977,19.41666667,23,2.0,2,42,5.0,11791.0,125,23.0,147,0,4.0,3.0,64.977653,77.897701,17.0
3,13.0,12,1977,19.36666667,137,2.0,1,80,36.0,19777.0,234,29.0,188,0,4.0,3.0,38.036997,-87.532364,29.0
1,18.0,12,1977,13.56666667,234,4.0,3,71,11.0,13057.0,2198,3.0,188,0,7.0,3.0,41.044722,-111.875,3.0
1,18.0,12,1977,13.56666667,272,2.0,3,73,12.0,21134.0,1755,57.0,142,0,7.0,3.0,32.65195,-16.751897,36.0
1,1.0,1,1978,20.25,68,4.0,3,74,6.833333333,8111.1666662709995,319,213.0,82,0,5.0,4.0,19.114051,72.772702,213.0
4,18.0,1,1978,15.05,300,2.0,2,64,3.0,3561.0,951,3.0,188,0,3.0,3.0,38.289085,-104.496572,3.0
6,10.0,2,1978,16.83333333,47,2.0,2,64,10.0,13701.0,693,17.0,188,0,5.0,4.0,46.31666,-119.3,17.0
6,10.0,2,1978,23.33333333,137,2.0,1,80,35.0,41545.0,2137,44.0,189,0,4.0,3.0,-30.4,-56.526,44.0
7,11.0,2,1978,12.91666667,59,2.0,3,73,7.833333333,9298.166666271,1567,49.0,30,0,6.0,4.0,49.610833,-115.782222,42.0
1,19.0,2,1978,13.56666667,215,4.0,2,1,8.0,9496.0,1835,7.0,139,0,3.0,3.0,-6.508742,-76.373247,7.0
4,22.0,2,1978,13.56666667,202,2.0,3,19,1.0,1187.0,1372,3.0,89,0,7.0,3.0,38.173072,13.0583,3.0
6,3.0,3,1978,17.41666667,234,4.0,3,71,10.0,11870.0,1097,222.0,164,0,6.0,3.0,42.896333,-8.415144,0.0
3,4.0,4,1978,18.11666667,59,2.0,3,73,3.166666667,6983.0,1785,3.0,18,0,3.0,4.0,50.454352,4.432592,0.0
7,8.0,4,1978,6.866666667,294,3.0,3,43,1.0,422.0,129,17.0,147,0,3.0,2.0,58.602778,125.408889,0.0
5,20.0,4,1978,22.28333333,54,4.0,3,71,11.0,13057.0,1238,109.0,147,0,5.0,3.0,65.23333,30.53333,2.0
2,8.0,5,1978,21.33333333,57,3.0,3,73,10.16666667,26720.0,1468,58.0,188,0,7.0,3.0,30.485556,-87.1175,3.0
4,17.0,5,1978,7.666666667,300,2.0,2,64,1.0,1187.0,1158,2.0,90,0,7.0,3.0,17.99147,-76.779107,2.0
6,19.0,5,1978,12.2,137,2.0,1,80,35.0,41545.0,1109,8.0,82,0,5.0,3.0,28.908773,77.113631,8.0
6,19.0,5,1978,13.71666667,284,3.0,3,49,2.0,3308.0,95,134.0,147,0,5.0,3.0,57.7507,35.92,4.0
3,23.0,5,1978,18.91666667,283,4.0,3,45,0.0,9.0,2166,8.0,147,0,5.0,3.0,55.3947,38.860508,2.0
6,2.0,6,1978,15.01666667,68,4.0,3,74,4.333333333,8832.0,1161,394.0,91,0,6.0,2.0,34.785528,135.438222,0.0
2,26.0,6,1978,8.133333333,237,2.0,3,73,10.0,25476.0,198,107.0,30,0,3.0,3.0,43.677223,-79.630556,2.0
5,6.0,7,1978,13.56666667,95,4.0,2,104,16.0,18992.0,2091,4.0,94,0,6.0,3.0,-1.319242,36.927775,0.0
1,9.0,7,1978,17.5,38,2.0,3,101,13.0,33693.0,364,77.0,188,0,6.0,3.0,43.118866,-77.672389,0.0
1,9.0,7,1978,14.25,137,2.0,1,80,34.0,40358.0,2217,42.0,188,0,3.0,3.0,39.757215,-84.84282,0.0
2,24.0,7,1978,13.56666667,88,3.0,1,57,2.0,2374.0,393,11.0,94,0,5.0,3.0,0.0074,37.8754,5.0
5,3.0,8,1978,22.96666667,54,4.0,3,71,15.0,47740.0,1255,63.0,6,0,7.0,3.0,-34.810567,-58.578582,0.0
5,24.0,8,1978,21.3,59,2.0,3,73,8.0,19631.0,138,105.0,6,0,6.0,2.0,-34.559175,-58.415606,0.0
7,26.0,8,1978,13.56666667,300,2.0,2,64,1.25,1483.75,581,14.0,120,0,4.0,3.0,18.056262,97.435258,14.0
1,27.0,8,1978,22.16666667,139,4.0,1,83,21.0,24927.0,1492,4.0,133,0,5.0,3.0,23.555,58.532,4.0
3,29.0,8,1978,6.7,68,4.0,3,74,6.416666667,7616.5833337290005,319,377.0,82,0,3.0,2.0,28.5665,77.103088,0.0
1,3.0,9,1978,17.5,291,4.0,2,94,20.5,24333.5,278,56.0,197,0,5.0,3.0,-16.8,29.0,38.0
7,9.0,9,1978,15.0,300,2.0,2,64,12.0,14244.0,1298,21.0,113,0,5.0,3.0,19.415938,-99.772588,18.0
2,25.0,9,1978,9.016666667,57,3.0,3,73,10.33333333,24088.0,1566,135.0,188,0,7.0,4.0,32.7439,-117.12028,135.0
2,2.0,10,1978,13.56666667,294,3.0,3,43,3.0,3561.0,124,30.0,67,0,6.0,3.0,41.669167,44.954722,0.0
3,3.0,10,1978,13.56666667,137,2.0,1,80,35.0,41545.0,1988,15.0,62,0,5.0,3.0,63.001,27.839,15.0
7,7.0,10,1978,19.86666667,294,3.0,3,43,4.0,6291.0,115,38.0,147,0,4.0,4.0,56.710867,60.692301,38.0
5,26.0,10,1978,15.5,224,4.0,2,1,2.0,2374.0,2214,15.0,134,1,5.0,3.0,48.7,168.2,5.0
3,14.0,11,1978,13.0,284,3.0,3,49,0.0,584.0,114,74.0,169,0,3.0,2.0,59.657927,17.931962,0.0
4,15.0,11,1978,23.5,234,4.0,3,71,10.0,11870.0,1312,262.0,165,0,7.0,4.0,7.209272,79.902427,183.0
7,18.0,11,1978,13.56666667,300,2.0,2,64,3.0,3561.0,229,20.0,72,0,5.0,3.0,15.86,-61.26,15.0
3,21.0,11,1978,13.56666667,137,2.0,1,80,35.0,41545.0,2059,28.0,192,0,5.0,3.0,7.43,-72.29,28.0
5,30.0,11,1978,13.56666667,210,4.0,2,1,9.0,10683.0,2206,6.0,188,0,5.0,4.0,32.943,-80.45,6.0
2,4.0,12,1978,14.83333333,200,2.0,3,24,6.0,1549.0,1114,7.0,188,0,6.0,4.0,61.174361,-149.996361,5.0
7,23.0,12,1978,0.65,237,2.0,3,73,10.0,11870.0,361,129.0,89,0,7.0,4.0,38.20973,13.103575,108.0
5,28.0,12,1978,18.25,234,4.0,3,71,10.0,33114.0,2198,189.0,188,0,7.0,4.0,45.5225,-122.499722,10.0
5,18.0,1,1979,11.33333333,206,2.0,2,114,3.0,252.0,110,3.0,147,0,8.0,4.0,50.627256,36.63678,3.0
4,24.0,1,1979,19.66666667,248,2.0,2,112,13.0,15431.0,188,23.0,1,0,7.0,3.0,31.51,-2.24,14.0
1,28.0,1,1979,17.43333333,163,2.0,2,94,1.0,1704.0,279,6.0,63,0,7.0,4.0,44.325,2.671389,5.0
6,9.0,2,1979,17.2,235,2.0,3,73,13.0,15431.0,821,5.0,188,0,3.0,3.0,25.861806,-80.897,0.0
2,12.0,2,1979,13.0,248,2.0,2,64,11.0,9140.0,364,25.0,188,0,4.0,3.0,39.2951,-80.2289,2.0
7,17.0,2,1979,14.58333333,163,2.0,2,94,8.0,18718.0,262,4.0,125,0,7.0,4.0,-37.01973,174.758,2.0
2,19.0,2,1979,13.56666667,54,4.0,3,71,20.0,23740.0,1664,171.0,149,0,6.0,3.0,13.733194,-60.952597,0.0
7,10.0,3,1979,17.86666667,248,2.0,2,112,12.0,11300.0,1996,7.0,188,0,4.0,3.0,33.9631,-118.463,3.0
4,14.0,3,1979,23.66666667,57,3.0,3,73,4.666666667,5539.3333337290005,359,64.0,144,0,7.0,3.0,25.258756,51.565653,45.0
7,17.0,3,1979,19.73333333,279,2.0,3,59,20.0,23740.0,105,119.0,147,0,5.0,3.0,55.579109,37.255839,58.0
1,18.0,3,1979,2.366666667,68,4.0,3,74,4.666666667,5539.3333337290005,1161,3.0,48,0,2.0,1.0,55.628137,12.632894,0.0
3,20.0,3,1979,13.56666667,294,3.0,3,43,2.0,2374.0,104,35.0,180,0,7.0,3.0,39.083333,63.613333,0.0
4,4.0,4,1979,13.56666667,68,4.0,3,74,3.75,4451.25,1575,0.0,10,0,0.0,0.0,-33.946111,151.177222,0.0
2,23.0,4,1979,7.75,291,4.0,2,94,21.83333333,25916.16666271,1759,57.0,53,0,5.0,4.0,-1.25066,-78.242153,57.0
5,26.0,4,1979,11.98333333,59,2.0,3,73,4.5,5341.5,1111,67.0,82,0,6.0,3.0,12.994414,80.180517,0.0
3,22.0,5,1979,22.66666667,59,2.0,3,73,3.666666667,4352.333333729,1111,131.0,82,0,6.0,2.0,21.092192,79.047183,0.0
7,9.0,6,1979,14.85,47,2.0,2,64,11.0,13057.0,1900,2.0,188,0,7.0,3.0,41.889,-87.537,2.0
1,17.0,6,1979,22.8,300,2.0,2,64,10.0,17058.0,261,10.0,188,0,7.0,3.0,41.690556,-70.2425,1.0
5,12.0,7,1979,10.33333333,87,2.0,1,57,9.0,8835.0,903,9.0,61,0,5.0,3.0,-16.8225,178.7125,9.0
6,20.0,7,1979,13.56666667,272,2.0,3,91,15.41666667,18299.583337289998,168,57.0,37,0,6.0,3.0,4.70389,-74.13754,0.0
2,23.0,7,1979,13.56666667,54,4.0,3,71,13.0,15431.0,2106,6.0,98,0,4.0,3.0,33.8194,35.495753,6.0
3,24.0,7,1979,19.36666667,307,4.0,1,15,22.0,23045.0,1640,21.0,183,0,3.0,3.0,17.701889,-64.798556,8.0
5,26.0,7,1979,13.56666667,54,4.0,3,71,9.0,10683.0,1318,3.0,25,0,5.0,3.0,-22.583333,-43.216667,3.0
3,31.0,7,1979,16.01666667,185,2.0,2,94,17.0,29007.0,750,47.0,187,0,3.0,3.0,59.882176,-1.282268,17.0
5,2.0,8,1979,16.03333333,101,2.0,3,63,0.0,43.0,2078,3.0,188,0,7.0,4.0,40.9295,-81.4401,1.0
6,3.0,8,1979,11.93333333,206,2.0,2,114,3.0,648.0,110,14.0,147,0,7.0,3.0,59.993889,30.6075,10.0
7,11.0,8,1979,13.58333333,282,2.0,3,109,5.0,12739.0,101,94.0,185,0,5.0,4.0,48.554,34.632,94.0
7,11.0,8,1979,13.58333333,282,2.0,3,109,8.0,10735.0,96,84.0,185,0,5.0,4.0,48.588194,34.655972,84.0
4,29.0,8,1979,23.0,300,2.0,2,64,5.0,5286.0,547,9.0,30,0,7.0,4.0,63.7659,-68.5648,9.0
4,29.0,8,1979,0.433333333,281,2.0,3,108,16.0,23232.0,124,63.0,147,0,5.0,4.0,52.651772,42.72765,63.0
6,31.0,8,1979,15.66666667,264,2.0,1,4,22.58333333,26806.41666271,266,2.0,188,0,3.0,3.0,57.580381,-157.571957,0.0
2,3.0,9,1979,18.33333333,37,2.0,3,63,4.0,5161.0,1968,10.0,63,0,7.0,4.0,43.641448,7.194414,10.0
3,11.0,9,1979,13.56666667,54,4.0,3,71,14.0,16618.0,663,6.0,173,0,5.0,3.0,25.140157,121.29421,6.0
4,12.0,9,1979,6.25,124,2.0,1,83,34.0,40358.0,1706,3.0,181,0,7.0,3.0,21.5183,-71.553,0.0
6,14.0,9,1979,0.783333333,237,2.0,3,73,4.0,10000.0,68,31.0,89,0,7.0,4.0,39.105,8.960277,31.0
3,18.0,9,1979,13.56666667,211,4.0,3,71,15.625105307497893,18547.0,2206,41.0,188,0,6.0,3.0,32.898647,-80.040528,0.0
4,19.0,9,1979,13.56666667,73,4.0,3,69,19.91666667,8046.0,2206,7.0,188,0,6.0,4.0,37.381,-120.569,5.0
1,30.0,9,1979,13.0,300,2.0,2,64,11.0,13815.0,2279,16.0,30,0,7.0,2.0,49.5072,-123.7548,2.0
1,7.0,10,1979,22.25,234,4.0,3,71,12.0,14244.0,2001,154.0,70,0,6.0,4.0,37.873969,23.741038,14.0
3,30.0,10,1979,10.5,137,2.0,1,80,34.0,40358.0,953,2.0,188,0,7.0,3.0,66.915286,-151.528056,2.0
2,5.0,11,1979,17.05,300,2.0,2,64,5.0,5935.0,1930,18.0,2,0,6.0,3.0,-14.229167,-169.511111,0.0
6,16.0,11,1979,14.86666667,228,2.0,1,83,27.0,30451.0,1488,44.0,188,0,3.0,3.0,35.975,-112.125,0.0
1,18.0,11,1979,4.933333333,221,4.0,2,1,19.66666667,41764.0,2118,3.0,188,0,5.0,4.0,40.728889,-112.013611,3.0
2,26.0,11,1979,2.066666667,54,4.0,3,71,9.333333333,30710.0,1569,156.0,152,0,5.0,4.0,21.711744,40.407379,156.0
4,19.0,12,1979,13.56666667,300,2.0,2,64,10.0,11870.0,395,4.0,37,0,5.0,3.0,8.06,-73.183,4.0
5,27.0,12,1979,13.56666667,68,4.0,3,74,9.416666667,34615.0,1575,3.0,187,0,6.0,2.0,51.470076,-0.44091,0.0
3,1.0,1,1980,20.91666667,59,2.0,3,73,9.083333333,10781.916666271001,1111,3.0,82,0,3.0,2.0,23.077242,72.63465,0.0
7,5.0,1,1980,7.0,209,2.0,1,117,37.0,43919.0,877,9.0,182,0,6.0,3.0,5.88926,-162.07769,0.0
2,7.0,1,1980,13.56666667,17,4.0,2,41,16.320683111964417,19379.0,1945,41.0,0,0,6.0,2.0,34.561472,69.212623,1.0
2,21.0,1,1980,19.18333333,57,3.0,3,73,11.91666667,14145.08333729,1133,128.0,85,0,7.0,4.0,35.946722,51.31313,128.0
4,30.0,1,1980,15.8,125,2.0,3,19,6.0,3196.0,1219,6.0,188,0,3.0,4.0,41.85304,-87.60698,2.0
7,16.0,2,1980,14.26666667,82,4.0,2,99,21.0,21963.0,1689,8.0,188,0,5.0,4.0,42.529167,-71.252222,7.0
4,27.0,2,1980,13.56666667,54,4.0,3,71,11.0,13057.0,663,135.0,140,0,7.0,3.0,14.514577,121.03024,2.0
7,1.0,3,1980,13.56666667,284,3.0,3,49,5.0,6922.0,128,161.0,147,0,6.0,3.0,51.795786,55.456744,0.0
6,14.0,3,1980,11.25,192,4.0,3,49,9.0,10683.0,1260,87.0,141,0,7.0,4.0,52.184973,20.949154,87.0
5,3.0,4,1980,13.56666667,54,4.0,3,71,14.0,16618.0,528,74.0,156,0,3.0,3.0,1.360417,103.90953,0.0
7,12.0,4,1980,20.63333333,57,3.0,3,73,13.83333333,16420.166662710002,2123,58.0,25,0,7.0,4.0,-27.493353,-48.445789,55.0
6,25.0,4,1980,13.35,57,3.0,3,73,13.83333333,30622.0,750,146.0,164,0,7.0,4.0,28.398055,-16.418055,146.0
6,2.0,5,1980,6.566666667,241,2.0,3,73,1.0,364.0,1391,7.0,188,0,6.0,2.0,34.905417,-117.883739,0.0
3,6.0,5,1980,3.2,198,2.0,3,24,4.09519797809604,4861.0,1224,2.0,188,0,6.0,4.0,37.5068,-77.316,2.0
2,19.0,5,1980,13.56666667,200,2.0,3,24,1.0,1200.0,1517,2.0,9,1,5.0,4.0,27.9,-84.767,2.0
1,8.0,6,1980,15.53333333,294,3.0,3,43,3.0,3561.0,2007,19.0,3,0,5.0,3.0,-14.68,14.99,19.0
5,12.0,6,1980,15.76666667,275,2.0,2,20,4.0,8055.0,318,15.0,188,0,7.0,4.0,41.361667,-96.341667,13.0
5,12.0,6,1980,13.73333333,294,3.0,3,43,11.0,13057.0,103,29.0,174,0,7.0,3.0,38.853,68.502,29.0
5,19.0,6,1980,13.56666667,241,2.0,3,73,1.0,6.0,1391,3.0,188,0,6.0,2.0,32.650791,-114.614669,0.0
5,19.0,6,1980,4.933333333,272,2.0,3,91,18.75,22256.25,326,4.0,188,0,6.0,3.0,33.640444,-84.426944,0.0
1,22.0,6,1980,13.98333333,217,4.0,1,119,21.0,24927.0,303,8.0,188,0,4.0,4.0,39.2456,-85.9171,3.0
6,27.0,6,1980,20.98333333,235,2.0,3,73,14.0,29544.0,144,81.0,112,1,5.0,4.0,38.832042,13.425782,81.0
2,7.0,7,1980,13.56666667,142,2.0,2,64,1.0,1187.0,1115,13.0,113,0,5.0,4.0,21.442,-104.74,13.0
3,8.0,7,1980,0.65,284,3.0,3,49,1.0,2438.0,115,166.0,93,0,5.0,4.0,43.283215,76.826765,166.0
5,17.0,7,1980,19.88333333,291,4.0,2,94,27.16666667,35121.0,360,62.0,187,0,6.0,3.0,50.7494,-3.272771,0.0
6,1.0,8,1980,13.56666667,234,4.0,3,93,20.0,23740.0,154,7.0,113,0,5.0,3.0,19.33237,-99.300196,3.0
5,7.0,8,1980,3.066666667,284,3.0,3,49,2.0,2374.0,2054,168.0,111,0,7.0,3.0,20.949536,-17.025429,1.0
4,13.0,8,1980,21.93333333,202,2.0,3,19,2.0,2374.0,1949,4.0,164,0,7.0,3.0,39.626284,2.778683,4.0
3,19.0,8,1980,13.56666667,216,3.0,3,100,1.083333333,2948.0,1808,301.0,152,0,5.0,4.0,24.7325,46.73,301.0
5,28.0,8,1980,13.56666667,291,4.0,2,94,22.25,26410.75,1081,29.0,82,0,6.0,3.0,16.530433,80.796847,0.0
6,29.0,8,1980,13.56666667,137,2.0,1,80,35.0,41545.0,2136,41.0,138,0,7.0,3.0,25.34356,-57.64509,1.0
4,3.0,9,1980,14.61666667,57,3.0,3,73,14.25,16914.75,1575,73.0,40,0,6.0,3.0,9.993861,-84.208806,0.0
4,10.0,9,1980,21.5,137,2.0,1,80,38.0,45106.0,158,3.0,37,0,5.0,3.0,6.52,-74.46,3.0
6,12.0,9,1980,13.56666667,234,4.0,3,72,20.0,23740.0,154,3.0,139,0,7.0,3.0,-3.7134,-73.299027,3.0
6,12.0,9,1980,20.96666667,137,2.0,1,80,38.0,64700.0,919,34.0,13,0,7.0,3.0,26.639115,-79.01505,34.0
2,15.0,9,1980,19.0,139,4.0,1,83,26.0,30862.0,1154,4.0,77,0,5.0,3.0,19.94536,-72.154104,3.0
4,8.0,10,1980,13.56666667,284,3.0,3,49,2.0,2374.0,113,184.0,147,0,6.0,3.0,52.026317,113.305556,0.0
3,4.0,11,1980,13.56666667,59,2.0,3,73,5.0,5935.0,2007,134.0,3,0,6.0,3.0,-12.609025,13.403711,0.0
4,12.0,11,1980,23.88333333,211,4.0,3,71,15.770008424599832,18719.0,2206,13.0,54,0,7.0,3.0,30.083,30.856,13.0
7,15.0,11,1980,13.56666667,124,2.0,1,83,36.0,42732.0,2341,2.0,13,0,3.0,3.0,24.594389,-76.809797,0.0
2,17.0,11,1980,7.5,186,4.0,3,101,16.320683111964417,19379.0,1722,20.0,187,0,4.0,3.0,57.6468,-3.53875,2.0
4,19.0,11,1980,7.416666667,68,4.0,3,74,1.666666667,1978.333333729,1238,212.0,162,0,6.0,4.0,37.567659,126.782032,14.0
2,24.0,11,1980,15.78333333,137,2.0,1,80,37.0,43919.0,774,15.0,37,0,5.0,4.0,6.757,-76.36,15.0
1,30.0,11,1980,13.56666667,54,4.0,3,71,16.0,49910.0,2109,133.0,188,0,6.0,3.0,37.618972,-122.374889,0.0
4,10.0,12,1980,17.0,237,2.0,3,73,13.0,15431.0,361,41.0,89,0,3.0,3.0,45.445103,9.276739,0.0
3,16.0,12,1980,13.56666667,88,3.0,1,57,4.0,4748.0,811,2.0,10,0,5.0,3.0,-35.408316,148.362371,2.0
1,21.0,12,1980,14.38333333,272,2.0,3,91,17.66666667,20970.33333729,2010,70.0,37,0,5.0,4.0,11.4222,-72.398506,70.0
5,8.0,1,1981,13.56666667,56,4.0,3,71,17.75,21069.25,1569,79.0,135,0,6.0,3.0,24.906547,67.160797,0.0
3,20.0,1,1981,11.45,47,2.0,2,64,12.0,23322.0,639,9.0,188,0,7.0,4.0,47.56111,-117.625,7.0
4,21.0,1,1981,8.733333333,101,2.0,3,63,9.0,4439.0,986,5.0,188,0,6.0,4.0,37.29,-81.2137,5.0
7,7.0,2,1981,18.0,279,2.0,3,59,24.0,28488.0,1946,50.0,147,0,5.0,3.0,59.612,30.267,50.0
4,11.0,2,1981,18.66666667,218,4.0,3,19,6.245155855096883,7413.0,2070,8.0,188,0,7.0,3.0,41.066959,-73.707575,8.0
3,17.0,2,1981,16.73333333,59,2.0,3,73,10.5,27566.0,197,110.0,188,0,6.0,3.0,33.675667,-117.868222,0.0
2,2.0,3,1981,11.33333333,93,2.0,1,83,12.0,14244.0,829,4.0,164,0,5.0,3.0,40.405141,-2.776605,4.0
3,10.0,3,1981,13.56666667,80,2.0,2,104,16.320683111964417,19379.0,487,18.0,38,0,5.0,3.0,-11.7,43.11,18.0
1,15.0,3,1981,22.75,73,4.0,3,71,19.0,18638.0,2206,24.0,188,0,7.0,3.0,52.718,174.085,6.0
1,29.0,3,1981,9.666666667,54,4.0,3,72,22.0,64462.0,1913,117.0,18,0,6.0,2.0,50.901389,4.484444,0.0
1,29.0,3,1981,19.88333333,218,4.0,3,70,16.0,4777.0,358,9.0,187,0,6.0,4.0,51.877087,-0.351026,0.0
6,17.0,4,1981,16.01666667,180,2.0,2,20,12.0,3795.0,312,13.0,188,0,5.0,3.0,40.4375,-104.975,13.0
4,6.0,5,1981,10.83333333,73,4.0,3,71,19.5,13471.0,2206,21.0,188,0,5.0,4.0,39.506667,-77.423889,21.0
5,7.0,5,1981,10.9,38,2.0,3,101,11.0,21729.0,436,31.0,6,0,5.0,3.0,-34.630948,-58.27251,31.0
6,22.0,5,1981,13.56666667,300,2.0,2,64,6.0,7122.0,2020,18.0,53,0,5.0,4.0,-4.86,-79.14,18.0
6,19.0,6,1981,20.25,184,2.0,3,105,3.870261162594777,4594.0,913,6.0,71,0,5.0,2.0,61.566667,-46.683333,0.0
6,26.0,6,1981,18.18333333,185,2.0,2,94,17.0,34592.0,750,3.0,187,0,5.0,4.0,52.66625,-1.363206,3.0
7,18.0,7,1981,15.73333333,95,4.0,2,104,18.91666667,22454.08333729,2138,4.0,7,0,5.0,4.0,40.1,44.0,4.0
6,24.0,7,1981,13.56666667,300,2.0,2,64,10.0,11870.0,250,19.0,105,0,5.0,3.0,-15.32401,49.762957,19.0
2,27.0,7,1981,16.46666667,237,2.0,3,73,7.0,8309.0,147,66.0,113,0,6.0,3.0,28.698867,-105.964245,30.0
7,22.0,8,1981,10.0,59,2.0,3,73,12.33333333,14639.66666271,888,110.0,173,0,5.0,4.0,24.558889,120.821944,110.0
2,24.0,8,1981,15.35,23,2.0,2,42,7.0,12828.0,113,32.0,147,0,5.0,3.0,50.01944,130.466667,31.0
2,31.0,8,1981,3.0,56,4.0,3,71,21.0,24927.0,1413,0.0,98,0,0.0,3.0,33.820931,35.488389,0.0
4,2.0,9,1981,9.916666667,142,2.0,2,64,2.0,2374.0,2059,21.0,37,0,4.0,4.0,5.739252,-73.12139,20.0
6,18.0,9,1981,12.21666667,294,3.0,3,43,7.0,10455.0,112,33.0,147,0,7.0,3.0,56.485421,104.295199,33.0
5,1.0,10,1981,15.03333333,199,2.0,3,24,14.0,7412.0,1875,3.0,188,0,5.0,3.0,36.542023,-102.827108,3.0
3,6.0,10,1981,17.2,164,2.0,3,101,2.75,4485.0,1460,17.0,123,0,5.0,4.0,51.68023,4.616761,17.0
3,13.0,10,1981,13.56666667,59,2.0,3,73,7.416666667,8803.583333729,254,0.0,54,0,0.0,2.0,30.121944,31.405556,0.0
4,21.0,10,1981,13.56666667,124,2.0,1,83,37.0,43919.0,162,9.0,37,0,6.0,3.0,1.62202,-75.542197,0.0
4,21.0,10,1981,13.56666667,284,3.0,3,49,6.0,8983.0,1364,81.0,46,0,6.0,3.0,50.100833,14.26,0.0
6,23.0,10,1981,0.316666667,54,4.0,3,71,14.0,37873.0,2106,3.0,91,0,6.0,3.0,35.764722,140.386389,0.0
1,8.0,11,1981,13.56666667,237,2.0,3,73,7.0,8309.0,147,18.0,113,0,5.0,3.0,17.653247,-100.954056,18.0
2,16.0,11,1981,19.5,284,3.0,3,49,0.0,1889.0,118,167.0,147,0,7.0,3.0,69.288568,87.289421,99.0
3,1.0,12,1981,8.883333333,241,2.0,3,73,0.0,683.0,1113,180.0,63,0,5.0,4.0,41.760278,8.990278,180.0
7,12.0,12,1981,13.56666667,57,3.0,3,73,16.41666667,19486.58333729,155,3.0,113,0,0.0,2.0,19.431193,-99.088075,0.0
